j1,j2,j3,j4,j5,j6,x,y,z,ox,oy,oz,ow,manip
1.316643149555366821e-01,-2.076824717972992396e+00,1.797784453964032192e+00,6.330482489169431126e+00,1.093855517644089836e+00,-4.194783742428999318e+00,-3.482751791570849742e-02,8.950384224017614576e-01,1.706587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.794880456736394472e-02
-4.963394079088961908e-01,-2.034075683048835348e+00,1.705941255805668799e+00,5.583497006636113369e+00,2.057202030157677108e-01,-5.294845360018589631e+00,5.067751791570868775e-02,8.950384224017614576e-01,1.731587955583267613e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.996097751509861060e-03
-5.016995067224399030e-01,-2.019479500771126368e+00,1.636449435855744872e+00,5.614744659408779093e+00,2.027740836034401251e-01,-5.270739673901505995e+00,5.067751791570868775e-02,8.950384224017614576e-01,1.756587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.907163390635202196e-03
-5.094086725533729654e-01,-2.004889962421098737e+00,1.568408620733728442e+00,5.633142905982793103e+00,1.987148282673397437e-01,-5.235024386456482937e+00,5.067751791570868775e-02,8.950384224017614576e-01,1.781587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.715390051085058001e-03
-5.222577694770207390e-01,-1.993949098414127930e+00,1.507560452438965637e+00,5.621883060885871863e+00,1.924496278370653457e-01,-5.172748319449548049e+00,5.067751791570868775e-02,8.950384224017614576e-01,1.806587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.369973408871234782e-03
-5.652366928641437971e-01,-2.017676457727793693e+00,1.508745727927676361e+00,5.416363523476077191e+00,1.767120455140632207e-01,-4.940962200779686953e+00,5.067751791570868775e-02,8.950384224017614576e-01,1.831587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,7.505282024338083037e-03
-6.875366388412440521e-01,-1.163158085209538228e+00,2.343905908850432152e+00,-5.022119826413132954e-02,-1.882547954514592337e-01,-1.153398087513690440e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.256587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.067342593950333214e-03
-4.757997229903915271e-01,-9.006213700283551837e-01,2.308449596539803306e+00,8.571999456921837179e-01,-2.215712722980724692e-01,3.975589704161782922e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.281587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.793368877480907529e-03
-4.755310217613009094e-01,-9.793330450541239962e-01,2.318291166110178825e+00,9.279769505574599897e-01,-2.217892573870155482e-01,3.973667167080437324e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.306587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.727568979505644739e-03
-4.755172817572434485e-01,-1.057377407225616572e+00,2.323034803175744845e+00,1.002181798749215424e+00,-2.218691945165773005e-01,3.972773608249307475e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.331587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.687666590331779216e-03
-5.587270742718960514e-01,-1.212329095617828756e+00,2.279306217952495661e+00,8.032708640341092998e-01,-1.815792292713976630e-01,-1.904581405130129967e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.356587955583267391e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.546768345474225280e-03
-5.582680705481463113e-01,-1.278171779454391643e+00,2.267826329810982866e+00,8.842266983613340514e-01,-1.817854668327977263e-01,-1.908248579793469846e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.381587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.596903934277131648e-03
-5.546945212706320127e-01,-1.336719570922452194e+00,2.253558445249989273e+00,9.778339784954228620e-01,-1.829689480009120961e-01,-1.929346031362520586e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.406587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.696971432539823729e-03
-5.492346747281309227e-01,-1.389956603009832037e+00,2.236756348813710549e+00,1.078631583301614905e+00,-1.848707980208396662e-01,-1.960572658769637489e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.431587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.835123857724500152e-03
-5.475930818715493142e-01,-1.442627034212612402e+00,2.213612752415292650e+00,1.164146029705108054e+00,-1.855504237499806253e-01,-1.970402595241265598e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.456587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,5.954423365964384152e-03
-5.532106682457900160e-01,-1.495300623769644677e+00,2.180410011867853104e+00,1.220164876954084043e+00,-1.837549835915438246e-01,-1.940038593914466203e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.481587955583267613e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.018455535687546216e-03
-5.467522673674934941e-01,-1.534831505587832101e+00,2.153585422582287023e+00,1.322213670748481062e+00,-1.860809152086058404e-01,-1.976282164176835998e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.506587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.211805901001044537e-03
-5.421966070685372285e-01,-1.571572092504007090e+00,2.122059606841828483e+00,1.415278324669551280e+00,-1.878841309049231745e-01,-2.001463072541348254e+00,5.067751791570868775e-02,8.450384224017614132e-01,1.531587955583267435e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,6.400599592012411188e-03
-9.500838918780489528e-02,-2.116053010308494020e+00,2.599044445994200370e+00,2.429318292710405114e+00,-8.764231685047331188e-01,-1.012592700815664104e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.556587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,6.875236744313840444e-03
-9.515158547339044870e-02,-2.163109708805516895e+00,2.545061406478368315e+00,2.530504252642645113e+00,-8.763244758569772586e-01,-1.012667788918730327e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.581587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,7.462546391048514340e-03
-9.738586722423688002e-02,-2.197494108250712230e+00,2.489337578821881003e+00,2.620177745661516067e+00,-8.740962550138667853e-01,-1.011999452500235597e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.606587955583267613e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,8.020786707558118234e-03
-1.007037599498741831e-01,-2.221801908574274620e+00,2.431899029287585279e+00,2.701189526733927426e+00,-8.707646730033063998e-01,-1.010944699621988851e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.631587955583267524e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,8.552430513232931603e-03
-1.045514404746806930e-01,-2.237935777939827009e+00,2.372805499253340056e+00,2.775537519417557775e+00,-8.668964643689602845e-01,-1.009699967104791263e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.656587955583267657e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,9.056299577568481182e-03
-1.086236849028286433e-01,-2.247305105319541862e+00,2.312111833676345540e+00,2.844658541138151531e+00,-8.628039460122577387e-01,-1.008371764042779173e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.681587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,9.530041541241873748e-03
-1.127500724360426670e-01,-2.250976553664325586e+00,2.249849630880238038e+00,2.909630406309961614e+00,-8.586608050245139179e-01,-1.007017764875028254e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.706587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,9.971023048681856155e-03
-1.168344650530487722e-01,-2.249772629502043930e+00,2.186019901636696794e+00,2.971296649758725650e+00,-8.545643943269319864e-01,-1.005669365234226786e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.731587955583267613e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.037651796023700453e-02
-1.208222511743684557e-01,-2.244333694988611239e+00,2.120590823450088980e+00,3.030340856866825749e+00,-8.505695862232351967e-01,-1.004343838831622815e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.756587955583267524e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.074368737682042559e-02
-1.246813588420668389e-01,-2.235157986283192066e+00,2.053497139831606866e+00,3.087332649724678912e+00,-8.467083257819826292e-01,-1.003051103294214208e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.781587955583267657e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.106954200553669949e-02
-1.283901262316617387e-01,-2.222628750380682305e+00,1.984639344184026211e+00,3.142758680409697192e+00,-8.430020208935266046e-01,-1.001797812943186816e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.806587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.135092869194149860e-02
-1.319285236006601525e-01,-2.207033233081881818e+00,1.913881643589766979e+00,3.197045644807030573e+00,-8.394704278723402746e-01,-1.000590206786465375e+00,-3.482751791570849742e-02,8.450384224017614132e-01,1.831587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.158453825459044260e-02
-1.352707865810016119e-01,-2.188575807887300329e+00,1.841048057121845272e+00,3.250578914073640746e+00,-8.361390553608304410e-01,-9.994364795246065691e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.856587955583267613e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.176692428239229510e-02
-1.383779185381190935e-01,-2.167386247136544153e+00,1.765916005815359791e+00,3.303718852854524712e+00,-8.330466641040613629e-01,-9.983492233475533828e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.881587955583267524e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.189452996267332044e-02
-1.411885116677532026e-01,-2.143523425333136334e+00,1.688206512599615072e+00,3.356816360839554925e+00,-8.302544284186799128e-01,-9.973484574086961540e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.906587955583267657e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.196372453115394745e-02
-1.436072095463314380e-01,-2.116974457681265243e+00,1.607569717294272005e+00,3.410229072376814496e+00,-8.278574483741734102e-01,-9.964654561853171222e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.931587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.197081643097840618e-02
-1.454802943020212513e-01,-2.087646467694864061e+00,1.523562831512905946e+00,3.464340594964650411e+00,-8.260091186024081100e-01,-9.957507953112867405e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.956587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.191225363240653104e-02
-1.465740411152664791e-01,-2.055353579635238681e+00,1.435618012595134552e+00,3.519584242384463213e+00,-8.249427840441934112e-01,-9.952813554981886357e-01,-3.482751791570849742e-02,8.450384224017614132e-01,1.981587955583267835e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.178442943439456450e-02
-1.465350028294412632e-01,-2.019791418021340768e+00,1.342991729620188091e+00,3.576476243005395350e+00,-8.250115619896530861e-01,-9.951727751649364073e-01,-3.482751791570849742e-02,8.450384224017614132e-01,2.006587955583267302e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.158340610328523375e-02
-1.448531193034790499e-01,-1.980497585766690882e+00,1.244682954775381711e+00,3.635664085292504843e+00,-8.267256779899943009e-01,-9.955897700563860475e-01,-3.482751791570849742e-02,8.450384224017614132e-01,2.031587955583267657e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.130350784009793823e-02
-1.409069628117938788e-01,-1.936797885306433820e+00,1.139292340468701870e+00,3.697998791345872505e+00,-8.307084343833296414e-01,-9.967271884443631436e-01,-3.482751791570849742e-02,8.450384224017614132e-01,2.056587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.093197562434532893e-02
-1.342482490742700763e-01,-1.887722381892513734e+00,1.024742778275325339e+00,3.764662664692539185e+00,-8.374134545878916258e-01,-9.987123321093209771e-01,-3.482751791570849742e-02,8.450384224017614132e-01,2.081587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.043512141086476268e-02
-1.252814026598823016e-01,-1.831793892866381501e+00,8.976263836069000579e-01,3.837471638712523170e+00,-8.464441200901406948e-01,-1.001390935037721919e+00,-3.482751791570849742e-02,8.450384224017614132e-01,2.106587955583267835e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,9.732468441256459518e-03
-1.159930309477499172e-01,-1.766466848315449312e+00,7.518723953648812630e-01,3.919506365198630160e+00,-8.558196538420858035e-01,-1.004110250648267533e+00,-3.482751791570849742e-02,8.450384224017614132e-01,2.131587955583267302e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,8.668264528150077669e-03
-1.099093707002991582e-01,-1.688556425488030976e+00,5.799054470060953648e-01,4.014144661481050314e+00,-8.620651424373674265e-01,-1.005581935117455972e+00,-3.482751791570849742e-02,8.450384224017614132e-01,2.156587955583267657e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,7.031439742576404452e-03
-1.103328223313384399e-01,-1.603457509320117547e+00,3.927241349759421629e-01,4.113732826456429237e+00,-8.621651430459525978e-01,-1.003893599587377006e+00,-3.482751791570849742e-02,8.450384224017614132e-01,2.181587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,4.870082407217579505e-03
-1.164235617020223656e-01,-1.534517881605693024e+00,2.396770712186832297e-01,4.191042410229329107e+00,-8.573113622039064685e-01,-9.983701191511685780e-01,-3.482751791570849742e-02,8.450384224017614132e-01,2.206587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.928291971185192129e-03
-5.808463382225491634e-01,-4.623880362792064380e-01,2.690095624671331009e+00,2.678407611765938334e+00,1.760813904961596454e-01,1.344421667259803499e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.131587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,3.044728310465842289e-03
-5.199523106697769848e-01,-8.290193292845162709e-01,2.736549608128306943e+00,3.339527803815528273e+00,1.942981822293843586e-01,9.987423298997522014e-01,5.067751791570868775e-02,8.200384224017615020e-01,1.156587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,3.088459821956355839e-03
-5.401498003164921791e-01,-8.999180687943937329e-01,2.766006902252337696e+00,3.278274563251541096e+00,1.859909541386382259e-01,1.103064977670556557e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.181587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.722886797494493936e-03
-5.665280882394239104e-01,-9.441596889690445638e-01,2.792116532096508674e+00,3.149881123896143276e+00,1.780152935494155597e-01,1.251717221499494270e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.206587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.403323987715110400e-03
-5.716096204320254559e-01,-1.096246722270470375e+00,2.807420135447629583e+00,3.260556021001328908e+00,1.768018902973910733e-01,1.278276632966210524e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.231587955583267391e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.268191369271257800e-03
-5.768793107025221856e-01,-1.255083754998693513e+00,2.813912053459566742e+00,3.385394881990731353e+00,1.758009664603690236e-01,1.306232763917946960e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.256587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.194212874156645145e-03
-7.420593005215313509e-01,-8.620989349857398620e-01,2.776801614069476454e+00,2.124278504969275172e+00,2.153383011885071918e-01,-4.056824001837482818e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.281587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.827143892516033145e-03
-7.315740364508755977e-01,-1.053747582958151963e+00,2.801071654109424713e+00,2.335841314344262454e+00,2.085203383925766651e-01,-4.101763985374725863e+00,5.067751791570868775e-02,8.200384224017615020e-01,1.306587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,2.558142744004738255e-03
-1.323740302091863885e+00,-3.570115958136398149e+00,2.809842749664420936e+00,4.342310289248938915e+00,4.086885253495781134e-01,4.711789077559760841e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.456587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.291143265289016471e-03
-1.414104529465981086e+00,-3.499550108383076008e+00,2.764091437649697891e+00,4.242318218809468355e+00,4.926270411258111825e-01,-1.486463960299629239e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.481587955583267613e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.081321940117833967e-03
-1.380863663174975331e+00,-3.379886106078492158e+00,2.717397327716157385e+00,4.189969556420019003e+00,4.613933437789065617e-01,-1.510498535785348206e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.506587955583267524e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.023179493025591656e-03
-1.336662834027765312e+00,-3.280780264818672798e+00,2.664060551722330139e+00,4.178498911442498631e+00,4.201925678095722594e-01,-1.549139618281491382e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.531587955583267435e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.883792904692388297e-03
-1.319434277172808478e+00,-3.214774931430806948e+00,2.606891082989340802e+00,4.187570918454835756e+00,4.040359496099981684e-01,-1.568530750816686803e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.556587955583267568e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,1.991341223987828923e-03
-1.306991129472208302e+00,-3.158127411935705009e+00,2.547715849925177967e+00,4.205201892508858563e+00,3.923237555844696911e-01,-1.584608083019657609e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.581587955583267480e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.136765742211397916e-03
-1.293058585537295579e+00,-3.104896985085372929e+00,2.486563635676967809e+00,4.230755595859964302e+00,3.793873152924773784e-01,-1.603363167586829618e+00,-3.482751791570849742e-02,7.950384224017615908e-01,1.606587955583267613e+00,-5.659950979883023869e-01,-3.046727100016455858e-01,-4.747089016307627918e-01,6.012283655533725568e-01,2.252648932871395906e-03
-1.027193704020835430e+00,-2.206013582622181168e+00,2.410581893432907741e+00,3.329810110912539312e+00,4.439053592349293531e-01,-3.526072433992024635e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.631587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.117140292608963220e-03
-9.830017472510962362e-01,-2.194381668133858376e+00,2.338936990255577442e+00,3.424548071040729447e+00,4.057397288867217178e-01,-3.565376282407547670e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.656587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.569103891299121104e-03
-9.637576916696659612e-01,-2.195824704818066575e+00,2.272599448799053068e+00,3.510962221690497653e+00,3.891048308845772574e-01,-3.585949473224420814e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.681587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.944498630789589344e-03
-9.538992013347582510e-01,-2.196891433478336264e+00,2.207361810019204729e+00,3.588090226474565103e+00,3.805453581511001326e-01,-3.597733119300699833e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.706587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,9.308012143046750717e-03
-9.483506940053147982e-01,-2.194659909199971448e+00,2.141693295421041476e+00,3.658095175175167135e+00,3.757129679448827364e-01,-3.604829220494194963e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.731587955583267613e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,9.664363243363425365e-03
-9.448950883846595206e-01,-2.188730811882677596e+00,2.074903156874860155e+00,3.723255071843899700e+00,3.726976159158973401e-01,-3.609452765856967726e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.756587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.000385649468373342e-02
-9.426214493107237802e-01,-2.179294635702513805e+00,2.006657707965126658e+00,3.785006304604518146e+00,3.707110308295800127e-01,-3.612606760160629538e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.781587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.031803009360193063e-02
-9.410912784711434886e-01,-2.166617858756429094e+00,1.936725675869592767e+00,3.844320036827169496e+00,3.693726151539561409e-01,-3.614807153898815351e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.806587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.059968948950628688e-02
-9.400658061879992866e-01,-2.150931153556452813e+00,1.864894002182311272e+00,3.901912737034341383e+00,3.684748669109463859e-01,-3.616349354572672148e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.831587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.084222628092310244e-02
-9.394042661730687138e-01,-2.132405887566067637e+00,1.790933617922548571e+00,3.958353258229633020e+00,3.678954991619943216e-01,-3.617414903498478385e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.856587955583267613e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.103913237415417824e-02
-9.390196424812469189e-01,-2.111150704640492926e+00,1.714579780764992067e+00,4.014123947570642947e+00,3.675590789797887337e-01,-3.618120717865610736e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.881587955583267524e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.118363384569360033e-02
-9.388571648571666373e-01,-2.087211329460304299e+00,1.635515511781705511e+00,4.069660226799770797e+00,3.674183616314767864e-01,-3.618544376449818856e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.906587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.126836716814693523e-02
-9.388830669384478078e-01,-2.060568625571411072e+00,1.553353043347470708e+00,4.125380227756113349e+00,3.674445536164848702e-01,-3.618738192953157462e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.931587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.128503881115297536e-02
-9.390784903380569038e-01,-2.031132775815519764e+00,1.467609639486123330e+00,4.181711087208640265e+00,3.676220878905837597e-01,-3.618737682104841369e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.956587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.122401358421750393e-02
-9.394361229559240467e-01,-1.998731711738880534e+00,1.377673586400436134e+00,4.239116978869119201e+00,3.679458428337548659e-01,-3.618567391018461255e+00,5.067751791570868775e-02,7.950384224017615908e-01,1.981587955583267835e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.107376440026381498e-02
-9.399580433447748407e-01,-1.963090916974943756e+00,1.282753856956052596e+00,4.298134680430855781e+00,3.684195251504036595e-01,-3.618246391701312792e+00,5.067751791570868775e-02,7.950384224017615908e-01,2.006587955583267302e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.082008199423946555e-02
-9.406527766523005152e-01,-1.923798979143960253e+00,1.181801267391252352e+00,4.359426462573216199e+00,3.690535790161111884e-01,-3.617796801646508520e+00,5.067751791570868775e-02,7.950384224017615908e-01,2.031587955583267657e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,1.044486661775573082e-02
-9.415266165266352738e-01,-1.880245044241691366e+00,1.073372277188906265e+00,4.423872207539252699e+00,3.698584639792378281e-01,-3.617262605117486540e+00,5.067751791570868775e-02,7.950384224017615908e-01,2.056587955583267568e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,9.924132184783569094e-03
-9.425555254252567794e-01,-1.831483699814614674e+00,9.553447163329555902e-01,4.492762049942796487e+00,3.708214517647701047e-01,-3.616755002113672735e+00,5.067751791570868775e-02,7.950384224017615908e-01,2.081587955583267480e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,9.224241118419186994e-03
-9.436136034239465120e-01,-1.775854065154930383e+00,8.241329160592160141e-01,4.568281337057795710e+00,3.718450308519340997e-01,-3.616539234260307101e+00,5.067751791570868775e-02,7.950384224017615908e-01,2.106587955583267835e+00,-6.581589077245966757e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659826972e-02,8.292947174262094504e-03
